"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2021","2","A","골목상권","1000021","창경궁로35길","5813","2758","3055","27","756","1319","1559","1342","810","17","245","562","760","705","469","10","511","757","799","637","341"
"2021","2","A","골목상권","1000480","백범로16길","11843","6682","5161","92","2239","2925","2945","2427","1215","37","1118","1683","1682","1366","796","55","1121","1242","1263","1061","419"
"2021","2","A","골목상권","1000780","관악로10길","6564","4205","2359","15","997","2014","1505","1488","545","10","541","1285","942","1026","401","5","456","729","563","462","144"
"2021","2","A","골목상권","1000942","마천로51길","1842","1001","841","1","175","392","515","491","268","0","100","222","246","225","208","1","75","170","269","266","60"
"2021","2","A","골목상권","1000180","망우로18길","3637","1908","1729","3","523","764","946","984","417","1","160","354","548","589","256","2","363","410","398","395","161"
"2021","2","A","골목상권","1000349","한천로132길","4083","2319","1764","7","454","1047","975","1035","565","6","199","551","552","683","328","1","255","496","423","352","237"
"2021","2","A","골목상권","1000954","삼전로13길","14756","9769","4987","37","2148","3337","3761","3234","2239","19","1136","2194","2607","2186","1627","18","1012","1143","1154","1048","612"
"2021","2","A","골목상권","1000354","덕릉로60길","1084","606","478","2","100","216","311","274","181","1","31","122","184","148","120","1","69","94","127","126","61"
"2021","2","A","골목상권","1001004","천호대로170길","5760","3089","2671","12","898","999","1127","1075","1649","7","329","496","608","593","1056","5","569","503","519","482","593"
"2021","2","A","골목상권","1000012","옥인길","2008","1072","936","38","440","518","405","385","222","0","140","256","250","258","168","38","300","262","155","127","54"
"2021","2","A","골목상권","1000973","구천면로42길","2512","1353","1159","6","222","495","639","643","507","1","73","225","334","368","352","5","149","270","305","275","155"
"2021","2","A","골목상권","1000085","회나무로13길","1052","594","458","2","137","281","267","205","160","0","63","144","136","121","130","2","74","137","131","84","30"
"2021","2","A","골목상권","1000059","서빙고로71길","5642","3293","2349","2","725","1658","2088","833","336","0","250","673","1464","674","232","2","475","985","624","159","104"
"2021","2","A","골목상권","1000113","아차산로11길","17999","11757","6242","66","3025","4638","4518","3640","2112","48","1693","3158","3070","2212","1576","18","1332","1480","1448","1428","536"
"2021","2","A","골목상권","1000084","한남대로20길","18863","14261","4602","39","2876","5155","4808","5107","878","31","1410","3407","3963","4709","741","8","1466","1748","845","398","137"
"2021","2","A","골목상권","1000031","다산로36길","2442","1186","1256","5","357","635","640","491","314","4","106","262","333","271","210","1","251","373","307","220","104"
"2021","2","A","골목상권","1000026","평창길","13893","6673","7220","18","1203","3748","5345","2958","621","9","486","1608","2803","1418","349","9","717","2140","2542","1540","272"
"2021","2","A","골목상권","1000063","우사단로14길","5875","3406","2469","31","1371","2016","1430","723","304","16","503","1093","1025","555","214","15","868","923","405","168","90"
"2021","2","A","골목상권","1000119","왕십리로31길","3548","2008","1540","18","697","788","769","756","520","6","205","443","526","502","326","12","492","345","243","254","194"
"2021","2","A","골목상권","1000089","금호산2길","2853","1176","1677","16","339","857","1053","394","194","1","108","294","448","187","138","15","231","563","605","207","56"
"2021","2","A","골목상권","1000250","봉화산로30길","2185","1269","916","11","274","462","498","523","417","10","120","230","272","306","331","1","154","232","226","217","86"
"2021","2","A","골목상권","1000237","동일로157길","2828","1746","1082","2","371","654","717","740","344","2","195","416","418","482","233","0","176","238","299","258","111"
"2021","2","A","골목상권","1000241","면목로21길","1619","1149","470","1","128","228","394","595","273","1","63","138","260","478","209","0","65","90","134","117","64"
"2021","2","A","골목상권","1000293","인촌로5길","3744","2001","1743","8","384","927","1023","1089","313","2","132","383","542","741","201","6","252","544","481","348","112"
"2021","2","A","골목상권","1000231","동일로123길","2657","1671","986","4","253","497","628","611","664","2","112","252","362","403","540","2","141","245","266","208","124"
"2021","2","A","골목상권","1000335","솔매로41길","1599","892","707","1","186","336","458","426","192","0","83","170","253","259","127","1","103","166","205","167","65"
"2021","2","A","골목상권","1000333","삼양로77길","1258","524","734","1","124","256","353","391","133","0","45","102","142","156","79","1","79","154","211","235","54"
"2021","2","A","골목상권","1000273","보국문로16길","1473","809","664","2","134","166","324","455","392","0","44","77","162","269","257","2","90","89","162","186","135"
"2021","2","A","골목상권","1000294","인촌로6길","7167","5526","1641","11","781","2081","1360","1419","1515","5","480","1723","1109","1120","1089","6","301","358","251","299","426"
"2021","2","A","골목상권","1000281","삼양로8길","5716","2840","2876","421","2108","1423","856","565","343","178","934","772","460","247","249","243","1174","651","396","318","94"
"2021","2","A","골목상권","1000269","동소문로15길","13122","7940","5182","60","2012","3087","4057","2407","1499","26","932","1807","2691","1751","733","34","1080","1280","1366","656","766"
"2021","2","A","골목상권","1000463","독막로22길","2658","1530","1128","5","344","594","712","599","404","2","126","277","409","394","322","3","218","317","303","205","82"
"2021","2","A","골목상권","1000468","동교로25길","8136","4596","3540","29","1403","2144","1878","1494","1188","21","558","1182","1203","898","734","8","845","962","675","596","454"
"2021","2","A","골목상권","1000459","대흥로21길","5558","2516","3042","66","2280","1294","799","703","416","23","848","602","358","411","274","43","1432","692","441","292","142"
"2021","2","A","골목상권","1000479","방울내로9안길","5395","3168","2227","19","670","1008","1186","1654","858","10","361","737","806","762","492","9","309","271","380","892","366"
"2021","2","A","골목상권","1000688","당산로31길","10118","5475","4643","23","1984","2768","1970","1996","1377","12","921","1575","1172","1036","759","11","1063","1193","798","960","618"
"2021","2","A","골목상권","1000014","율곡로16길","10582","6889","3693","19","1923","3337","2847","1794","662","3","808","2083","2079","1460","456","16","1115","1254","768","334","206"
"2021","2","A","골목상권","1000837","행운길","6560","3975","2585","22","1181","1767","1468","1253","869","12","575","1123","909","722","634","10","606","644","559","531","235"
"2021","2","A","골목상권","1000818","신림로38길","1620","931","689","7","227","303","399","353","331","1","117","162","222","209","220","6","110","141","177","144","111"
"2021","2","A","골목상권","1000815","신림동길","2508","1472","1036","4","257","387","584","563","713","2","115","202","314","325","514","2","142","185","270","238","199"
"2021","2","A","골목상권","1000834","청룡길","3032","1441","1591","7","506","751","716","533","519","3","132","305","363","308","330","4","374","446","353","225","189"
"2021","2","A","골목상권","1000096","마조로1길","3520","2522","998","0","245","654","1049","1086","486","0","99","435","752","862","374","0","146","219","297","224","112"
"2021","2","A","골목상권","1000229","동일로101길","1342","738","604","2","111","223","316","394","296","1","38","102","165","210","222","1","73","121","151","184","74"
"2021","2","A","골목상권","1000260","중랑천로10길","3242","2165","1077","11","329","735","995","928","244","10","150","453","692","689","171","1","179","282","303","239","73"
"2021","2","A","골목상권","1000035","동호로11길","5028","3300","1728","12","759","1711","1310","878","358","3","388","1211","937","531","230","9","371","500","373","347","128"
"2021","2","A","골목상권","1000140","능동로3길","2129","1681","448","9","225","532","590","525","248","5","165","433","476","408","194","4","60","99","114","117","54"
"2021","2","A","골목상권","1000155","아차산로78길","13980","8708","5272","179","4372","3794","2639","2038","958","56","2128","2558","1845","1418","703","123","2244","1236","794","620","255"
"2021","2","A","골목상권","1000286","오패산로19길","1435","649","786","8","205","309","385","334","194","7","70","129","176","158","109","1","135","180","209","176","85"
"2021","2","A","골목상권","1000316","노해로23길","1488","1041","447","2","136","183","370","533","264","0","57","103","259","417","205","2","79","80","111","116","59"
"2021","2","A","골목상권","1000315","노해로17길","3379","1488","1891","5","286","662","736","802","888","4","89","266","337","462","330","1","197","396","399","340","558"
"2021","2","A","골목상권","1000350","한천로139가길","3365","1468","1897","10","307","680","719","776","873","8","97","267","327","445","324","2","210","413","392","331","549"
"2021","2","A","골목상권","1000494","와우산로29가길","5051","3328","1723","21","803","1159","1271","1061","736","13","427","759","872","692","565","8","376","400","399","369","171"
"2021","2","A","골목상권","1000438","모래내로15길","5054","3015","2039","12","419","756","963","1282","1622","8","251","488","593","697","978","4","168","268","370","585","644"
"2021","2","A","골목상권","1000485","성지3길","3664","2180","1484","10","552","1062","1011","686","343","8","213","554","666","485","254","2","339","508","345","201","89"
"2021","2","A","골목상권","1000367","도봉산4길","1096","811","285","0","23","63","199","380","431","0","9","36","157","317","292","0","14","27","42","63","139"
"2021","2","A","골목상권","1000422","증산로13길","2140","1515","625","3","216","497","551","539","334","3","112","344","398","384","274","0","104","153","153","155","60"
"2021","2","A","골목상권","1000582","까치산로4길","3059","1643","1416","17","504","787","803","634","314","13","203","444","433","368","182","4","301","343","370","266","132"
"2021","2","A","골목상권","1000667","문성로5길","4518","3205","1313","5","299","651","854","812","1897","4","173","355","505","470","1698","1","126","296","349","342","199"
"2021","2","A","골목상권","1000871","서초대로25길","24314","16435","7879","106","4990","7269","5855","4164","1930","58","2305","4767","4433","3344","1528","48","2685","2502","1422","820","402"
"2021","2","A","골목상권","1000865","사임당로17길","18885","10560","8325","54","3095","5532","5094","3752","1358","32","1353","3183","2952","2067","973","22","1742","2349","2142","1685","385"
"2021","2","A","골목상권","1001008","천호옛14길","2503","1310","1193","8","459","534","594","535","373","2","250","263","287","285","223","6","209","271","307","250","150"
"2021","2","A","골목상권","1000947","백제고분로33길","5340","3787","1553","11","566","969","1248","992","1554","8","281","596","841","687","1374","3","285","373","407","305","180"
"2021","2","A","골목상권","1000057","백범로79길","4502","2899","1603","22","667","1156","1105","895","657","13","361","755","740","584","446","9","306","401","365","311","211"
"2021","2","A","골목상권","1000343","인수봉로56길","2237","1341","896","0","190","405","586","707","349","0","63","185","366","456","271","0","127","220","220","251","78"
"2021","2","A","골목상권","1000334","삼양로93길","2583","1532","1051","0","221","467","693","790","412","0","66","225","438","496","307","0","155","242","255","294","105"
"2021","2","A","골목상권","1000838","호암로20길","2148","1594","554","8","357","601","628","393","161","1","240","436","498","294","125","7","117","165","130","99","36"
"2021","2","A","골목상권","1000828","장군봉2길","2452","1262","1190","4","370","521","484","571","502","2","128","264","257","288","323","2","242","257","227","283","179"
"2021","2","A","골목상권","1000183","무학로45길","3892","2514","1378","6","635","942","861","797","651","1","265","586","560","574","528","5","370","356","301","223","123"
"2021","2","A","골목상권","1000239","망우로68길","1840","1024","816","11","182","275","356","549","467","2","56","90","174","333","369","9","126","185","182","216","98"
"2021","2","A","골목상권","1000144","뚝섬로23길","1254","788","466","9","148","237","279","287","294","8","75","133","167","179","226","1","73","104","112","108","68"
"2021","2","A","골목상권","1000019","종로65길","4112","2215","1897","6","318","483","752","966","1587","0","109","241","412","484","969","6","209","242","340","482","618"
"2021","2","A","골목상권","1000881","효령로31길","10396","6972","3424","67","2283","3142","2320","1505","1079","54","1293","2175","1655","999","796","13","990","967","665","506","283"
"2021","2","A","골목상권","1000165","천호대로109길","4122","2443","1679","12","675","953","1056","806","620","7","368","568","606","448","446","5","307","385","450","358","174"
"2021","2","A","골목상권","1000726","영등포로25길","4637","2851","1786","11","528","977","1227","968","926","8","233","526","752","628","704","3","295","451","475","340","222"
"2021","2","A","골목상권","1000506","효창원로93길","2738","1473","1265","2","542","627","683","599","285","2","280","380","336","297","178","0","262","247","347","302","107"
"2021","2","A","골목상권","1000772","여의대방로22카길","18726","11820","6906","49","3543","3601","3077","4537","3919","25","2778","2902","1948","2136","2031","24","765","699","1129","2401","1888"
"2021","2","A","골목상권","1000792","난곡로74길","3239","2365","874","1","506","930","1014","595","193","1","239","690","834","464","137","0","267","240","180","131","56"
"2021","2","A","골목상권","1000401","연서로16길","3513","1430","2083","12","551","724","911","861","454","3","172","291","372","331","261","9","379","433","539","530","193"
"2021","2","A","골목상권","1000434","통일로92길","2182","1011","1171","7","335","535","557","460","288","5","118","274","240","197","177","2","217","261","317","263","111"
"2021","2","A","골목상권","1000393","갈현로7길","2513","1162","1351","8","465","592","616","529","303","2","160","291","307","215","187","6","305","301","309","314","116"
"2021","2","A","골목상권","1000402","연서로17길","4262","2441","1821","10","328","658","981","1413","872","3","130","338","493","861","616","7","198","320","488","552","256"
"2021","2","A","골목상권","1000421","응암로34길","2471","1323","1148","3","276","441","524","582","645","2","123","210","269","282","437","1","153","231","255","300","208"
"2021","2","A","골목상권","1000185","사가정로23가길","2757","1624","1133","7","243","514","745","769","479","4","107","272","387","451","403","3","136","242","358","318","76"
"2021","2","A","골목상권","1000618","경인로31길","1321","763","558","3","145","345","328","294","206","2","72","197","167","165","160","1","73","148","161","129","46"
"2021","2","A","골목상권","1000389","가좌로7길","2176","1151","1025","0","223","439","587","577","350","0","87","234","282","302","246","0","136","205","305","275","104"
"2021","2","A","골목상권","1000552","가로공원로76가길","2785","1828","957","5","213","451","706","945","465","3","113","266","432","654","360","2","100","185","274","291","105"
"2021","2","A","골목상권","1000644","디지털로32길","31052","18997","12055","82","6292","10839","8243","3635","1961","41","3001","6929","5356","2275","1395","41","3291","3910","2887","1360","566"
"2021","2","A","골목상권","1000899","논현로159길","7341","3388","3953","26","1678","2112","1628","1135","762","7","485","983","801","583","529","19","1193","1129","827","552","233"
"2021","2","A","골목상권","1000547","중앙로51길","3024","1674","1350","13","263","472","809","831","636","10","146","264","390","418","446","3","117","208","419","413","190"
"2021","2","A","골목상권","1000585","등촌로39길","3594","2050","1544","2","439","705","865","921","662","1","209","366","530","552","392","1","230","339","335","369","270"
"2021","2","A","골목상권","1000596","양천로71길","12540","4429","8111","21","2025","4005","3917","1801","771","9","628","1414","1004","748","626","12","1397","2591","2913","1053","145"
"2021","2","A","골목상권","1000578","공항대로59다길","6422","4014","2408","16","810","1474","1724","1593","805","12","342","868","1122","1036","634","4","468","606","602","557","171"
"2021","2","A","골목상권","1000579","공항대로61길","4789","3049","1740","16","648","1117","1101","1068","839","12","278","664","694","742","659","4","370","453","407","326","180"
"2021","2","A","골목상권","1000550","화곡로3길","1610","737","873","7","235","411","427","385","145","4","83","171","183","194","102","3","152","240","244","191","43"
"2021","2","A","골목상권","1000613","개봉로20길","6983","3822","3161","39","1217","1718","1520","1607","882","20","698","1124","756","688","536","19","519","594","764","919","346"
"2021","2","A","골목상권","1000615","개봉로2길","5631","2907","2724","35","1132","1548","1201","1212","503","17","640","1025","577","408","240","18","492","523","624","804","263"
"2021","2","A","골목상권","1000540","은행정로5길","1327","635","692","2","144","276","287","361","257","1","64","127","122","161","160","1","80","149","165","200","97"
"2021","2","A","골목상권","1000896","논현로115길","23492","15502","7990","91","5412","7277","5283","3492","1937","49","2759","4778","3934","2581","1401","42","2653","2499","1349","911","536"
"2021","2","A","골목상권","1000518","목동남로4길","2104","1223","881","7","250","507","529","468","343","4","135","297","283","263","241","3","115","210","246","205","102"
"2021","2","A","골목상권","1000617","경인로15길","1956","1167","789","6","166","351","482","573","378","5","82","195","271","328","286","1","84","156","211","245","92"
"2021","2","A","골목상권","1000605","화곡로31길","4177","2189","1988","5","936","866","839","823","708","2","261","447","439","500","540","3","675","419","400","323","168"
"2021","2","A","골목상권","1000631","구로동로7길","10253","7086","3167","39","1979","3388","2613","1445","789","26","1082","2345","1916","1080","637","13","897","1043","697","365","152"
"2021","2","A","골목상권","1000608","화곡로64길","13331","7853","5478","57","2469","3328","2997","2781","1699","22","1004","2243","2108","1478","998","35","1465","1085","889","1303","701"
"2021","2","A","골목상권","1000576","공항대로55길","9865","6181","3684","31","1979","2664","2300","1763","1128","17","724","1698","1692","1235","815","14","1255","966","608","528","313"
"2021","2","A","골목상권","1000666","독산로85길","1373","751","622","0","160","246","286","380","301","0","102","161","153","181","154","0","58","85","133","199","147"
"2021","2","A","골목상권","1000452","충정로6길","21254","12909","8345","55","3567","6876","5753","3722","1281","25","1596","4024","3722","2578","964","30","1971","2852","2031","1144","317"
"2021","2","A","골목상권","1000654","가산로3길","23895","16021","7874","85","4033","6853","5823","4192","2909","51","2156","4728","4260","2809","2017","34","1877","2125","1563","1383","892"
"2021","2","A","골목상권","1000878","주흥길","4434","2544","1890","5","758","1268","1079","818","506","1","301","746","698","452","346","4","457","522","381","366","160"
"2021","2","A","골목상권","1000670","벚꽃로56길","44541","28679","15862","163","9094","13920","10927","6197","4240","105","4666","9107","7715","4003","3083","58","4428","4813","3212","2194","1157"
"2021","2","A","골목상권","1000777","장승배기로27길","6829","3923","2906","19","976","2199","1812","1277","546","5","448","1164","1098","869","339","14","528","1035","714","408","207"
"2021","2","A","골목상권","1000889","개포로17길","28812","12804","16008","106","4586","6834","9279","5716","2291","55","2221","3947","3251","1802","1528","51","2365","2887","6028","3914","763"
"2021","2","A","골목상권","1000661","독산로40길","1493","907","586","13","224","305","427","378","146","10","140","213","255","180","109","3","84","92","172","198","37"
"2021","2","A","골목상권","1000756","사당로8길","3051","1713","1338","5","420","652","846","673","455","2","233","371","412","358","337","3","187","281","434","315","118"
"2021","2","A","골목상권","1000753","사당로29길","2228","971","1257","8","346","546","597","423","308","2","115","239","240","179","196","6","231","307","357","244","112"
"2021","2","A","골목상권","1000739","동작대로17길","5364","2626","2738","17","970","1213","1289","1038","837","7","293","560","624","565","577","10","677","653","665","473","260"
"2021","2","A","골목상권","1000749","사당로20길","2063","1118","945","2","202","327","503","461","568","1","68","173","235","242","399","1","134","154","268","219","169"
"2021","2","A","골목상권","1000363","도봉로152가길","1287","838","449","2","75","174","250","407","379","1","22","83","135","283","314","1","53","91","115","124","65"
"2021","2","A","골목상권","1000738","대방동2길","17384","11015","6369","45","3429","3433","2729","4199","3549","24","2705","2797","1735","1952","1802","21","724","636","994","2247","1747"
"2021","2","A","골목상권","1000765","서달로8가길","403","153","250","1","52","56","103","110","81","0","11","18","38","40","46","1","41","38","65","70","35"
"2021","2","A","골목상권","1000196","장한로25길","2822","1232","1590","11","422","622","742","672","353","8","155","291","285","291","202","3","267","331","457","381","151"
"2021","2","A","골목상권","1000915","봉은사로57길","9907","6461","3446","39","2215","3084","2106","1424","1039","25","1014","1834","1606","1150","832","14","1201","1250","500","274","207"
"2021","2","A","골목상권","1000937","학동로56길","14387","8425","5962","60","3263","4261","3139","2227","1437","29","1360","2374","2131","1487","1044","31","1903","1887","1008","740","393"
"2021","2","A","골목상권","1000924","선릉로121길","18000","11157","6843","53","3237","4976","4691","3250","1793","22","1435","2912","3203","2224","1361","31","1802","2064","1488","1026","432"
"2021","2","A","골목상권","1000929","압구정로2길","12859","8055","4804","41","2476","3955","3398","2011","978","23","1102","2519","2284","1381","746","18","1374","1436","1114","630","232"
"2021","2","A","골목상권","1000931","영동대로112길","79440","60824","18616","152","15774","21126","21341","16831","4216","87","10103","15983","17682","14479","2490","65","5671","5143","3659","2352","1726"
"2021","2","A","골목상권","1000359","도봉로109길","3318","1622","1696","7","603","745","790","742","431","4","153","339","417","416","293","3","450","406","373","326","138"
"2021","2","A","골목상권","1000387","한글비석로24길","1357","635","722","6","134","222","327","384","284","2","41","105","152","179","156","4","93","117","175","205","128"
"2021","2","A","골목상권","1000360","도봉로114길","1941","1023","918","5","269","361","447","514","345","1","92","141","236","305","248","4","177","220","211","209","97"
"2021","2","A","골목상권","1000965","오금로46길","5777","3859","1918","17","613","1012","1039","1099","1997","13","360","664","635","635","1552","4","253","348","404","464","445"
"2021","2","A","골목상권","1000955","송이로23길","14254","7809","6445","69","1826","3028","2781","2547","4003","32","814","1709","1647","1186","2421","37","1012","1319","1134","1361","1582"
"2021","2","A","골목상권","1000891","개포로28길","3568","2437","1131","10","596","991","913","613","445","3","294","656","675","423","386","7","302","335","238","190","59"
"2021","2","A","골목상권","1000990","양재대로91길","3486","2089","1397","12","425","714","818","829","688","10","215","433","480","480","471","2","210","281","338","349","217"
"2021","2","A","골목상권","1000184","사가정로13길","3844","2135","1709","3","409","833","1054","1019","526","1","191","398","597","596","352","2","218","435","457","423","174"
"2021","2","A","골목상권","1000950","백제고분로42길","8516","5295","3221","17","1073","2000","1949","1793","1684","4","500","1337","1292","1070","1092","13","573","663","657","723","592"
"2021","2","A","골목상권","1000212","천호대로77길","7115","4648","2467","42","1435","1733","1428","1183","1294","11","692","1167","993","781","1004","31","743","566","435","402","290"
"2021","2","A","골목상권","1000104","상원길","7684","5001","2683","33","1293","1930","1773","1442","1213","23","766","1276","1185","958","793","10","527","654","588","484","420"
"2021","2","A","골목상권","1000066","원효로41길","6829","4947","1882","28","1098","2181","1898","1182","442","15","626","1544","1466","944","352","13","472","637","432","238","90"
"2021","2","A","골목상권","1000337","솔매로50길","2145","1151","994","8","231","442","606","562","296","7","91","188","300","340","225","1","140","254","306","222","71"
"2021","2","A","골목상권","1000122","용답중앙길","5789","2733","3056","7","815","1244","1633","1519","571","2","560","857","601","343","370","5","255","387","1032","1176","201"
"2021","2","A","골목상권","1000306","창경궁로43길","6137","3067","3070","30","812","1435","1729","1420","711","19","288","670","898","770","422","11","524","765","831","650","289"
"2021","2","A","골목상권","1000276","보문로31길","6816","3595","3221","9","765","1759","2112","1724","447","2","270","782","1077","1187","277","7","495","977","1035","537","170"
"2021","2","A","골목상권","1000348","한천로130길","1159","597","562","1","133","204","272","293","256","1","41","90","149","145","171","0","92","114","123","148","85"
"2021","2","A","골목상권","1000208","천장산로7길","1507","887","620","1","143","268","481","414","200","1","46","118","281","284","157","0","97","150","200","130","43"
"2021","2","A","골목상권","1000995","올림픽로77길","1824","1010","814","9","219","358","425","396","417","5","104","187","227","203","284","4","115","171","198","193","133"
"2021","2","A","골목상권","1000054","녹사평대로46길","9993","4025","5968","16","3300","4161","1822","524","170","5","776","1717","997","398","132","11","2524","2444","825","126","38"
"2021","2","A","골목상권","1000071","이태원로54길","12930","8355","4575","42","2700","4776","3105","1813","494","23","1251","2857","2315","1566","343","19","1449","1919","790","247","151"
"2021","2","A","골목상권","1000055","대사관로34길","5784","4038","1746","52","932","1551","1468","1050","731","39","528","1057","1090","782","542","13","404","494","378","268","189"
"2021","2","A","골목상권","1000029","난계로21길","3313","1971","1342","13","399","606","723","744","828","12","216","362","413","456","512","1","183","244","310","288","316"
"2021","2","A","골목상권","1000075","청파로71길","6797","3510","3287","8","1504","1964","1330","1123","868","3","431","888","775","731","682","5","1073","1076","555","392","186"
"2021","2","A","골목상권","1000251","봉화산로4길","1177","649","528","7","163","237","282","241","247","6","79","99","141","134","190","1","84","138","141","107","57"
"2021","2","A","골목상권","1000182","무학로16길","6673","4996","1677","44","537","1158","1534","2228","1172","30","339","869","1214","1655","889","14","198","289","320","573","283"
"2021","2","A","골목상권","1000134","긴고랑로7길","3060","1768","1292","53","541","661","682","674","449","6","214","383","383","426","356","47","327","278","299","248","93"
"2021","2","A","골목상권","1000156","용마산로21길","3266","1755","1511","52","500","666","824","773","451","6","177","324","426","465","357","46","323","342","398","308","94"
"2021","2","A","골목상권","1000921","삼성로64길","35162","16304","18858","260","6558","8431","7767","7464","4682","105","3031","4961","4059","2487","1661","155","3527","3470","3708","4977","3021"
"2021","2","A","골목상권","1000385","석계로1길","1699","812","887","4","181","273","422","477","342","2","66","112","183","225","224","2","115","161","239","252","118"
"2021","2","A","골목상권","1000336","솔매로45길","1602","867","735","3","192","330","439","424","214","1","78","149","251","252","136","2","114","181","188","172","78"
"2021","2","A","골목상권","1000329","삼양로24길","1095","702","393","2","75","180","273","290","275","1","35","88","154","196","228","1","40","92","119","94","47"
"2021","2","A","골목상권","1000729","영등포로62길","1535","807","728","0","180","291","398","358","308","0","90","154","209","172","182","0","90","137","189","186","126"
"2021","2","A","골목상권","1000810","복은길","1880","1060","820","8","275","361","475","394","367","2","138","188","251","236","245","6","137","173","224","158","122"
"2021","2","A","골목상권","1000805","대학14길","1204","702","502","5","155","307","328","255","154","2","54","164","216","154","112","3","101","143","112","101","42"
"2021","2","A","골목상권","1000015","이화장길","11255","7059","4196","21","2049","3568","2887","1860","870","4","844","2133","2040","1452","586","17","1205","1435","847","408","284"
"2021","2","A","골목상권","1000097","매봉길","1094","570","524","1","102","264","300","308","119","0","29","126","178","163","74","1","73","138","122","145","45"
"2021","2","A","골목상권","1000238","동일로163길","1116","609","507","1","113","238","281","312","171","1","33","124","148","186","117","0","80","114","133","126","54"
"2021","2","A","골목상권","1000013","율곡로10길","16455","12606","3849","19","1992","5454","4925","3014","1051","7","1161","4109","3995","2506","828","12","831","1345","930","508","223"
"2021","2","A","골목상권","1000111","송정12라길","841","408","433","1","94","153","198","229","166","0","29","73","91","109","106","1","65","80","107","120","60"
"2021","2","A","골목상권","1000232","동일로130길","1739","907","832","0","221","381","428","392","317","0","80","163","212","207","245","0","141","218","216","185","72"
"2021","2","A","골목상권","1000330","삼양로27길","1407","729","678","1","238","381","422","238","127","0","94","204","231","110","90","1","144","177","191","128","37"
"2021","2","A","골목상권","1000325","도봉로8길","860","355","505","3","132","188","214","200","123","2","33","68","83","88","81","1","99","120","131","112","42"
